timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
263652331308764,加速度计,5.5837,5.9970,1.8123,,,,,,,
263652340880066,加速度计,10.1874,7.5595,1.5562,,,,,,,
263652343151629,陀螺仪,,,,,,,,3.2609,-7.6995,1.4580
263652350451316,加速度计,15.8273,10.5458,3.1259,,,,,,,
263652360022566,加速度计,19.5649,12.8644,3.3867,,,,,,,
263652362294181,陀螺仪,,,,,,,,1.5056,-4.1553,0.3969
263652369593868,加速度计,19.9717,12.5270,2.4416,,,,,,,
263652379165118,加速度计,17.5837,10.9143,0.5560,,,,,,,
263652381436681,陀螺仪,,,,,,,,-1.9428,3.6693,-0.7842
263652388736368,加速度计,14.4275,9.3589,-1.2601,,,,,,,
263652398307670,加速度计,10.9029,8.2965,-2.9160,,,,,,,
263652400579233,陀螺仪,,,,,,,,-5.5783,11.3137,-1.3068
263652407878920,加速度计,7.4261,6.6024,-2.2699,,,,,,,
263652417450223,加速度计,3.7029,4.5924,-0.0302,,,,,,,
263652419721785,陀螺仪,,,,,,,,-7.4842,14.5650,-1.7588
263652427021473,加速度计,-2.6405,3.0586,2.2095,,,,,,,
263652436592775,加速度计,-8.7206,1.3238,3.9467,,,,,,,
263652438864337,陀螺仪,,,,,,,,-6.3309,10.8586,-1.7765
263652446164025,加速度计,-13.0660,-0.5091,8.0456,,,,,,,
263652455735327,加速度计,-16.1288,-2.2869,13.7931,,,,,,,
263652458006889,陀螺仪,,,,,,,,-1.5534,0.0075,-0.9626
263652465306577,加速度计,-15.1621,-3.9069,18.4328,,,,,,,
263652474877879,加速度计,-12.9320,-3.7872,23.0438,,,,,,,
263652477149441,陀螺仪,,,,,,,,4.7392,-10.1927,0.1031
263652484449129,加速度计,-11.1206,-3.1771,22.1632,,,,,,,
263652494020379,加速度计,-8.0985,-2.1051,14.0874,,,,,,,
263652496291993,陀螺仪,,,,,,,,8.6805,-13.8011,0.9574
263652503591681,加速度计,-2.3246,0.6419,7.6292,,,,,,,
263652513162931,加速度计,5.2558,4.4489,5.2795,,,,,,,
263652515434545,陀螺仪,,,,,,,,7.4374,-10.6292,1.3202
263652522734233,加速度计,12.3625,7.2102,2.9345,,,,,,,
263652532305483,加速度计,18.1484,8.9904,0.6757,,,,,,,
263652534577098,陀螺仪,,,,,,,,2.2975,0.4009,0.7335
263652541876785,加速度计,19.9980,10.6008,-2.3560,,,,,,,
263652551447983,加速度计,18.4618,11.7111,-7.0819,,,,,,,
263652553719650,陀螺仪,,,,,,,,-3.0964,10.9618,-0.3462
263652561019337,加速度计,15.3440,11.8355,-11.1209,,,,,,,
263652570590587,加速度计,11.5011,11.1368,-14.6791,,,,,,,
263652572862202,陀螺仪,,,,,,,,-5.7231,12.6765,-1.5536
263652580161889,加速度计,6.3422,9.3111,-15.7965,,,,,,,
263652589733139,加速度计,0.1137,5.6859,-11.6091,,,,,,,
263652599304441,加速度计,-5.0357,2.2427,-1.5353,,,,,,,
263652592004754,陀螺仪,,,,,,,,-4.9244,4.8978,-2.6156
263652608875691,加速度计,-6.1364,-0.2387,10.4886,,,,,,,
263652611147306,陀螺仪,,,,,,,,-1.4837,-5.0490,-2.2823
263652618446993,加速度计,-4.1934,-0.5019,21.8737,,,,,,,
263652628018243,加速度计,-2.5950,0.2638,28.2673,,,,,,,
263652630289858,陀螺仪,,,,,,,,3.6845,-11.2056,-1.6177
263652637589545,加速度计,-2.0207,1.6469,27.4298,,,,,,,
263652647160848,加速度计,-0.3362,2.8505,23.0988,,,,,,,
263652649432410,陀螺仪,,,,,,,,6.9722,-11.9826,-0.9846
263652656732098,加速度计,-0.3338,3.3194,16.2793,,,,,,,
263652666303400,加速度计,0.6736,2.2403,8.5385,,,,,,,
263652668574962,陀螺仪,,,,,,,,4.0529,-3.1327,0.1074
263652675874650,加速度计,4.5691,2.5944,5.2268,,,,,,,
263652685445952,加速度计,8.2995,5.6788,1.8673,,,,,,,
263652687717514,陀螺仪,,,,,,,,-1.5631,9.0852,1.1516
263652695017202,加速度计,12.7597,8.9282,-1.1333,,,,,,,
263652704588504,加速度计,15.1095,10.8042,-4.4880,,,,,,,
263652706860118,陀螺仪,,,,,,,,-5.6855,15.4370,0.5866
263652714159806,加速度计,12.9631,11.1918,-8.2639,,,,,,,
263652723731056,加速度计,7.0193,9.2034,-10.6663,,,,,,,
263652726002670,陀螺仪,,,,,,,,-5.8584,10.7669,-1.3743
263652733302358,加速度计,-0.8028,5.5926,-8.3046,,,,,,,
263652742873608,加速度计,-6.5767,2.2235,0.5273,,,,,,,
263652745145223,陀螺仪,,,,,,,,-2.5423,-1.9403,-2.0392
263652752444910,加速度计,-6.8207,-0.7986,12.4268,,,,,,,
263652762016212,加速度计,-3.6407,-0.9876,24.4220,,,,,,,
263652764287775,陀螺仪,,,,,,,,2.4939,-11.1368,-1.3676
263652771587462,加速度计,-1.3125,1.0726,29.9112,,,,,,,
263652781158764,加速度计,1.5996,3.1137,26.3148,,,,,,,
263652783430327,陀螺仪,,,,,,,,7.0369,-13.5262,-0.9397
263652790730014,加速度计,3.0329,5.2170,20.6892,,,,,,,
263652800301316,加速度计,1.6690,4.5709,11.4147,,,,,,,
263652802572879,陀螺仪,,,,,,,,6.2853,-8.1848,-0.4540
263652809872566,加速度计,2.2050,3.0132,5.2603,,,,,,,
263652819443868,加速度计,4.4949,3.9679,3.3078,,,,,,,
263652821715483,陀螺仪,,,,,,,,0.4362,4.9442,0.8596
263652829015170,加速度计,7.3807,6.3727,-0.9610,,,,,,,
263652838586473,加速度计,11.0465,8.7966,-4.1339,,,,,,,
263652840858035,陀螺仪,,,,,,,,-5.1492,15.1481,1.3529
263652848157723,加速度计,11.8146,10.3998,-6.5100,,,,,,,
263652857729025,加速度计,9.5151,10.4405,-9.0679,,,,,,,
263652860000639,陀螺仪,,,,,,,,-6.8269,13.7694,-0.2830
263652867300327,加速度计,3.6742,7.6744,-8.6659,,,,,,,
263652876871577,加速度计,-4.3872,3.9464,-0.4418,,,,,,,
263652879143191,陀螺仪,,,,,,,,-3.5622,0.9632,-1.7735
263652886442879,加速度计,-8.3378,0.6132,12.4651,,,,,,,
263652896014129,加速度计,-6.7059,-1.0690,23.2089,,,,,,,
263652898285743,陀螺仪,,,,,,,,2.0263,-9.5165,-0.9846
263652905585431,加速度计,-4.3370,0.1346,26.4105,,,,,,,
263652915156733,加速度计,0.7238,2.5394,21.2779,,,,,,,
263652917428348,陀螺仪,,,,,,,,5.8030,-11.0049,-0.0808
263652924728035,加速度计,5.4927,6.0903,16.8464,,,,,,,
263652934299285,加速度计,7.0457,6.3176,9.5626,,,,,,,
263652936570900,陀螺仪,,,,,,,,4.6698,-5.4827,0.0408
263652943870587,加速度计,7.8138,4.6499,2.3889,,,,,,,
263652953441889,加速度计,9.7041,5.1093,-1.7124,,,,,,,
263652955713452,陀螺仪,,,,,,,,-0.2895,4.3092,0.1663
263652963013139,加速度计,10.2520,7.3202,-3.5524,,,,,,,
263652972584441,加速度计,9.0939,8.4975,-2.7461,,,,,,,
263652974856056,陀螺仪,,,,,,,,-4.1709,9.5034,-0.2928
263652982155743,加速度计,6.5264,7.8658,-1.0352,,,,,,,
263652991727045,加速度计,2.3174,6.2650,0.5201,,,,,,,
263652993998608,陀螺仪,,,,,,,,-4.7787,7.8052,-1.0792
263653001298295,加速度计,-2.1595,4.1737,4.2721,,,,,,,
263653010869598,加速度计,-5.1673,2.4150,10.4862,,,,,,,
263653013141212,陀螺仪,,,,,,,,-2.7879,2.1168,-1.0646
263653020440900,加速度计,-5.6842,1.4052,16.6597,,,,,,,
263653030012150,加速度计,-4.0020,1.3143,19.3899,,,,,,,
263653032283764,陀螺仪,,,,,,,,0.3183,-1.9290,-0.4119
263653039583452,加速度计,-2.0447,2.2570,18.3251,,,,,,,
263653049154754,加速度计,-0.7860,3.1400,14.8914,,,,,,,
263653051426368,陀螺仪,,,,,,,,2.2673,-2.9030,-0.0893
263653058726056,加速度计,-0.0586,3.5827,10.6274,,,,,,,
263653068297306,加速度计,0.6066,4.2168,6.6434,,,,,,,
263653070568920,陀螺仪,,,,,,,,2.0889,-2.0533,0.0484
263653077868608,加速度计,1.2742,4.6905,4.1142,,,,,,,
263653087439910,加速度计,2.0782,4.9394,3.0948,,,,,,,
263653089711525,陀螺仪,,,,,,,,0.4231,-0.1159,0.0765
263653097011212,加速度计,2.6357,5.2816,3.6691,,,,,,,
263653106582514,加速度计,2.6788,5.4610,5.4302,,,,,,,
263653108854077,陀螺仪,,,,,,,,-0.9608,1.2298,-0.0814
263653116153764,加速度计,2.2528,5.0160,7.2751,,,,,,,
263653125725066,加速度计,1.4441,4.4584,9.2994,,,,,,,
263653127996681,陀螺仪,,,,,,,,-1.1316,1.1574,-0.2253
263653135296368,加速度计,0.6664,4.0134,11.0868,,,,,,,
263653144867670,加速度计,0.3003,3.7980,11.9387,,,,,,,
263653147139233,陀螺仪,,,,,,,,-0.3933,0.4058,-0.1626
263653154438920,加速度计,0.4271,3.8913,11.8454,,,,,,,
263653164010223,加速度计,0.6281,4.1785,10.9863,,,,,,,
263653166281837,陀螺仪,,,,,,,,0.4182,-0.2479,-0.0747
263653173581525,加速度计,0.6712,4.3986,9.5435,,,,,,,
263653183152827,加速度计,0.6281,4.6834,8.2657,,,,,,,
263653185424441,陀螺仪,,,,,,,,0.6607,-0.4177,-0.0478
263653192724129,加速度计,0.6688,4.7527,7.3205,,,,,,,
263653202295431,加速度计,0.6927,4.7767,6.7439,,,,,,,
263653204566993,陀螺仪,,,,,,,,0.3541,-0.1590,-0.0151
263653211866681,加速度计,0.6209,4.7719,6.5740,,,,,,,
263653221437983,加速度计,0.5994,4.7121,6.7056,,,,,,,
263653223709598,陀螺仪,,,,,,,,-0.1114,0.1993,0.0460
263653231009285,加速度计,0.8243,4.6881,7.2799,,,,,,,
263653240580587,加速度计,1.2646,4.6618,8.0743,,,,,,,
263653242852202,陀螺仪,,,,,,,,-0.3188,0.2616,0.0866
263653250151889,加速度计,1.5494,4.7049,8.9955,,,,,,,
263653259723191,加速度计,1.5063,4.6594,9.6488,,,,,,,
263653261994754,陀螺仪,,,,,,,,-0.2098,0.2213,0.0698
263653269294441,加速度计,1.4201,4.5087,9.7516,,,,,,,
263653278865743,加速度计,1.3938,4.4800,9.5985,,,,,,,
263653281137358,陀螺仪,,,,,,,,-0.0167,0.2402,0.0948
263653288437045,加速度计,1.5302,4.5948,9.2133,,,,,,,
263653298008348,加速度计,1.6546,4.7934,8.7419,,,,,,,
263653300279962,陀螺仪,,,,,,,,0.0887,0.2176,0.0783
263653307579650,加速度计,1.6044,4.9298,8.3614,,,,,,,
263653317150952,加速度计,1.4249,4.9442,8.0504,,,,,,,
263653319422566,陀螺仪,,,,,,,,0.1198,0.0652,0.0087
263653326722254,加速度计,1.1139,4.9274,7.8063,,,,,,,
263653336293556,加速度计,0.9392,4.8676,7.6196,,,,,,,
263653338565118,陀螺仪,,,,,,,,0.0453,-0.0347,-0.0060
263653345864806,加速度计,1.0181,4.8796,7.7249,,,,,,,
263653355436160,加速度计,1.1282,4.8820,8.1676,,,,,,,
263653357707723,陀螺仪,,,,,,,,-0.0854,0.0057,0.0014
263653365007410,加速度计,1.2622,4.8221,8.6581,,,,,,,
263653374578712,加速度计,1.2598,4.8413,9.1199,,,,,,,
263653376850327,陀螺仪,,,,,,,,-0.1322,0.1620,0.0008
263653384150014,加速度计,1.0923,4.7145,9.1128,,,,,,,
263653393721316,加速度计,0.9823,4.6857,8.9883,,,,,,,
263653395992931,陀螺仪,,,,,,,,-0.0827,0.2173,0.0133
263653403292618,加速度计,1.0708,4.7121,8.9261,,,,,,,
263653412863920,加速度计,1.1330,4.7743,8.8519,,,,,,,
263653415135535,陀螺仪,,,,,,,,0.0233,0.0771,0.0066
263653422435223,加速度计,1.1402,4.8126,8.7084,,,,,,,
263653432006525,加速度计,1.1641,4.8150,8.5050,,,,,,,
263653434278139,陀螺仪,,,,,,,,0.0883,-0.0612,-0.0206
263653441577827,加速度计,1.1306,4.8269,8.4069,,,,,,,
263653451149129,加速度计,1.0612,4.8078,8.4643,,,,,,,
263653453420743,陀螺仪,,,,,,,,0.0425,-0.0527,-0.0362
263653460720431,加速度计,1.0205,4.6857,8.6007,,,,,,,
263653470291733,加速度计,0.9176,4.6235,8.6797,,,,,,,
263653472563348,陀螺仪,,,,,,,,-0.0057,0.0570,-0.0243
263653479863035,加速度计,0.7478,4.5637,8.6677,,,,,,,
263653489434337,加速度计,0.6712,4.4728,8.4978,,,,,,,
263653491705952,陀螺仪,,,,,,,,-0.0335,0.1468,0.0139
263653499005639,加速度计,0.7095,4.5087,8.3638,,,,,,,
263653508576941,加速度计,0.8746,4.5733,8.3375,,,,,,,
263653510848504,陀螺仪,,,,,,,,-0.0204,0.0695,0.0353
263653518148191,加速度计,1.0923,4.5972,8.3830,,,,,,,
263653527719545,加速度计,1.1545,4.6451,8.4715,,,,,,,
263653529991160,陀螺仪,,,,,,,,-0.0030,0.0044,0.0173
263653537290848,加速度计,1.0469,4.6259,8.4715,,,,,,,
263653546862150,加速度计,0.9583,4.5709,8.3997,,,,,,,
263653549133764,陀螺仪,,,,,,,,-0.0115,0.0108,0.0111
263653556433452,加速度计,0.8698,4.5398,8.3806,,,,,,,
263653566004754,加速度计,0.8770,4.5302,8.3638,,,,,,,
263653568276368,陀螺仪,,,,,,,,-0.0558,0.0570,0.0279
263653575576056,加速度计,0.9488,4.5661,8.4763,,,,,,,
263653585147358,加速度计,0.9990,4.6068,8.5768,,,,,,,
263653587418973,陀螺仪,,,,,,,,-0.0778,0.0881,0.0344
263653594718660,加速度计,0.9918,4.6068,8.5026,,,,,,,
263653604289962,加速度计,0.9416,4.6570,8.4476,,,,,,,
263653606561577,陀螺仪,,,,,,,,-0.0864,0.0820,0.0368
263653613861264,加速度计,1.0038,4.7264,8.4021,,,,,,,
263653623432566,加速度计,1.1091,4.7480,8.4691,,,,,,,
263653625704233,陀螺仪,,,,,,,,-0.0760,-0.0029,0.0270
263653633003920,加速度计,1.1569,4.7862,8.7132,,,,,,,
263653642575223,加速度计,1.1952,4.8102,8.8089,,,,,,,
263653644846837,陀螺仪,,,,,,,,-0.0384,-0.0560,0.0041
263653652146525,加速度计,1.1641,4.7551,8.7969,,,,,,,
263653661717827,加速度计,1.0684,4.7240,8.7897,,,,,,,
263653663989441,陀螺仪,,,,,,,,-0.0158,-0.0536,-0.0017
263653671289129,加速度计,1.0301,4.7336,8.6270,,,,,,,
263653680860431,加速度计,1.0756,4.7288,8.4500,,,,,,,
263653683131993,陀螺仪,,,,,,,,-0.0561,0.0191,0.0139
263653690431681,加速度计,1.1354,4.7288,8.4356,,,,,,,
263653700003035,加速度计,1.2239,4.7958,8.5552,,,,,,,
263653702274650,陀螺仪,,,,,,,,-0.1071,0.0539,0.0075
263653709574337,加速度计,1.2670,4.8652,8.7227,,,,,,,
263653719145639,加速度计,1.2718,4.7934,8.8137,,,,,,,
263653721417306,陀螺仪,,,,,,,,-0.1145,0.0698,-0.0267
263653728716993,加速度计,1.2120,4.7121,8.9333,,,,,,,
263653738288295,加速度计,1.0923,4.6762,8.9931,,,,,,,
263653740559910,陀螺仪,,,,,,,,-0.0971,0.0903,-0.0447
263653747859598,加速度计,0.9655,4.5924,9.0194,,,,,,,
263653757430900,加速度计,0.8554,4.4991,9.0290,,,,,,,
263653759702514,陀螺仪,,,,,,,,-0.0454,0.0518,-0.0383
263653767002202,加速度计,0.8339,4.4680,8.9692,,,,,,,
263653776573400,加速度计,0.8363,4.4752,8.8591,,,,,,,
263653778845170,陀螺仪,,,,,,,,0.0160,-0.0154,-0.0246
263653786144858,加速度计,0.8435,4.4680,8.7395,,,,,,,
263653795716108,加速度计,0.8459,4.4058,8.6007,,,,,,,
263653797987775,陀螺仪,,,,,,,,0.0410,-0.0735,-0.0163
263653805287462,加速度计,0.8626,4.3914,8.5720,,,,,,,
263653814858764,加速度计,0.8171,4.3699,8.5816,,,,,,,
263653817130379,陀螺仪,,,,,,,,0.0367,-0.1138,-0.0066
263653824430066,加速度计,0.7047,4.3316,8.6557,,,,,,,
263653834001368,加速度计,0.7693,4.3938,8.8663,,,,,,,
263653836273035,陀螺仪,,,,,,,,0.0361,-0.1098,0.0212
263653843572723,加速度计,0.9033,4.4249,8.9237,,,,,,,
263653853144025,加速度计,0.9583,4.4824,8.9189,,,,,,,
263653855415639,陀螺仪,,,,,,,,0.0178,0.0151,0.0454
263653862715327,加速度计,0.9607,4.5470,8.7993,,,,,,,
263653872286629,加速度计,1.0062,4.6092,8.6486,,,,,,,
263653874558295,陀螺仪,,,,,,,,-0.0066,0.1046,0.0505
263653881857983,加速度计,1.0828,4.6977,8.5648,,,,,,,
263653891429285,加速度计,1.1067,4.7599,8.4619,,,,,,,
263653893700900,陀螺仪,,,,,,,,-0.0137,0.0851,0.0258
263653901000587,加速度计,1.0708,4.7456,8.3925,,,,,,,
263653910571889,加速度计,1.0469,4.7312,8.4643,,,,,,,
263653912843504,陀螺仪,,,,,,,,-0.0302,0.0460,0.0029
263653920143191,加速度计,0.9775,4.6786,8.4930,,,,,,,
263653929714545,加速度计,0.9129,4.6546,8.5050,,,,,,,
263653931986160,陀螺仪,,,,,,,,-0.0439,0.0295,0.0005
263653939285848,加速度计,0.9727,4.6475,8.5816,,,,,,,
263653948857150,加速度计,1.0851,4.6690,8.6701,,,,,,,
263653951128764,陀螺仪,,,,,,,,-0.0418,0.0102,-0.0032
263653958428452,加速度计,1.1258,4.6451,8.8089,,,,,,,
263653967999806,加速度计,1.1186,4.6140,8.9501,,,,,,,
263653970271420,陀螺仪,,,,,,,,-0.0289,0.0402,-0.0136
263653977571108,加速度计,1.0636,4.5900,8.8519,,,,,,,
263653987142410,加速度计,0.9823,4.5781,8.7132,,,,,,,
263653989414025,陀螺仪,,,,,,,,-0.0308,0.0942,-0.0118
263653996713712,加速度计,0.9511,4.5326,8.6342,,,,,,,
263654006285066,加速度计,1.0253,4.5661,8.6103,,,,,,,
263654008556681,陀螺仪,,,,,,,,-0.0558,0.1132,0.0002
263654015856368,加速度计,1.1210,4.6427,8.6318,,,,,,,
263654025427670,加速度计,1.1354,4.6475,8.7227,,,,,,,
263654027699337,陀螺仪,,,,,,,,-0.0644,0.0954,-0.0197
263654034999025,加速度计,1.0756,4.5852,8.8256,,,,,,,
263654044570327,加速度计,0.9368,4.5757,8.9070,,,,,,,
263654046841941,陀螺仪,,,,,,,,-0.0155,0.0224,-0.0377
263654054141629,加速度计,0.8363,4.5135,8.9548,,,,,,,
263654063712983,加速度计,0.8124,4.5087,8.9309,,,,,,,
263654065984598,陀螺仪,,,,,,,,0.0529,-0.0423,-0.0301
263654073284285,加速度计,0.8937,4.5637,8.7945,,,,,,,
263654082855587,加速度计,0.9751,4.6044,8.6486,,,,,,,
263654085127254,陀螺仪,,,,,,,,0.0618,-0.0276,-0.0246
263654092426941,加速度计,0.9870,4.6427,8.6175,,,,,,,
263654101998243,加速度计,0.8818,4.5996,8.6318,,,,,,,
263654104269858,陀螺仪,,,,,,,,0.0251,0.0270,-0.0304
263654111569545,加速度计,0.7908,4.5661,8.5241,,,,,,,
263654121140900,加速度计,0.7789,4.6092,8.5720,,,,,,,
263654123412514,陀螺仪,,,,,,,,0.0056,0.0105,-0.0261
263654130712202,加速度计,0.7860,4.6259,8.6821,,,,,,,
263654140283504,加速度计,0.7621,4.5733,8.6892,,,,,,,
263654142555170,陀螺仪,,,,,,,,0.0325,-0.0594,-0.0316
263654149854858,加速度计,0.6784,4.5398,8.6988,,,,,,,
263654159426160,加速度计,0.6114,4.4752,8.7108,,,,,,,
263654161697827,陀螺仪,,,,,,,,0.0642,-0.1077,-0.0215
263654168997514,加速度计,0.6497,4.4776,8.6270,,,,,,,
263654178568816,加速度计,0.7717,4.5254,8.6055,,,,,,,
263654180840431,陀螺仪,,,,,,,,0.0450,-0.0686,0.0066
263654188140118,加速度计,0.9105,4.5661,8.6533,,,,,,,
263654197711473,加速度计,1.0493,4.5852,8.6294,,,,,,,
263654199982983,陀螺仪,,,,,,,,-0.0018,0.0328,0.0057
263654207282670,加速度计,1.1091,4.6499,8.5792,,,,,,,
263654216854129,加速度计,1.0301,4.6068,8.5241,,,,,,,
263654219125743,陀螺仪,,,,,,,,-0.0396,0.0835,-0.0148
263654226425431,加速度计,0.9081,4.5326,8.5265,,,,,,,
263654235996681,加速度计,0.8841,4.4919,8.5935,,,,,,,
263654238268400,陀螺仪,,,,,,,,-0.0491,0.0619,-0.0157
263654245568087,加速度计,0.8459,4.4680,8.7036,,,,,,,
263654255139389,加速度计,0.8219,4.4321,8.7586,,,,,,,
263654257411056,陀螺仪,,,,,,,,-0.0247,0.0276,-0.0029
263654264710743,加速度计,0.8746,4.4608,8.8376,,,,,,,
263654274282045,加速度计,0.9009,4.5111,8.8639,,,,,,,
263654276553660,陀螺仪,,,,,,,,0.0114,0.0188,0.0121
263654283853348,加速度计,0.9248,4.5422,8.7108,,,,,,,
263654293424702,加速度计,0.9870,4.6283,8.5528,,,,,,,
263654295696316,陀螺仪,,,,,,,,0.0138,0.0334,0.0142
263654302996004,加速度计,0.9990,4.7001,8.5361,,,,,,,
263654312567358,加速度计,0.9631,4.7097,8.4835,,,,,,,
263654314838973,陀螺仪,,,,,,,,-0.0131,0.0539,0.0066
263654322138660,加速度计,1.0134,4.7192,8.3949,,,,,,,
263654331710014,加速度计,1.0086,4.7384,8.4619,,,,,,,
263654333981629,陀螺仪,,,,,,,,-0.0503,0.0579,-0.0041
263654341281316,加速度计,1.0134,4.7121,8.5863,,,,,,,
263654350852670,加速度计,0.9511,4.6977,8.7778,,,,,,,
263654353124285,陀螺仪,,,,,,,,-0.0415,0.0249,-0.0166
263654360423973,加速度计,0.8985,4.6594,8.8687,,,,,,,
263654369995275,加速度计,0.8626,4.6714,8.8759,,,,,,,
263654372266941,陀螺仪,,,,,,,,0.0102,-0.0197,-0.0179
263654379566629,加速度计,0.8291,4.6786,8.8519,,,,,,,
263654389137983,加速度计,0.8626,4.6714,8.7538,,,,,,,
263654398709285,加速度计,0.9679,4.7288,8.6007,,,,,,,
263654391409598,陀螺仪,,,,,,,,0.0392,-0.0270,-0.0136
263654408280639,加速度计,1.0349,4.7934,8.5744,,,,,,,
263654410552254,陀螺仪,,,,,,,,0.0205,-0.0084,-0.0261
263654417851941,加速度计,1.0014,4.7384,8.6390,,,,,,,
263654427423295,加速度计,0.8937,4.6570,8.6988,,,,,,,
263654429694910,陀螺仪,,,,,,,,-0.0106,0.0350,-0.0417
263654436994598,加速度计,0.7645,4.5852,8.7491,,,,,,,
263654446565952,加速度计,0.7119,4.5517,8.7682,,,,,,,
263654448837566,陀螺仪,,,,,,,,-0.0222,0.0606,-0.0292
263654456137254,加速度计,0.7143,4.5326,8.8065,,,,,,,
263654465708608,加速度计,0.7693,4.5398,8.7921,,,,,,,
263654475279910,加速度计,0.7741,4.5278,8.8017,,,,,,,
263654467980223,陀螺仪,,,,,,,,-0.0189,0.0673,-0.0197
263654484851264,加速度计,0.7717,4.4991,8.7562,,,,,,,
263654487122931,陀螺仪,,,,,,,,-0.0140,0.0646,-0.0163
263654494422618,加速度计,0.8028,4.5135,8.7562,,,,,,,
263654503993868,加速度计,0.9009,4.5637,8.7897,,,,,,,
263654506265587,陀螺仪,,,,,,,,-0.0042,0.0518,-0.0176
263654513565275,加速度计,0.8913,4.5541,8.8615,,,,,,,
263654523136577,加速度计,0.8267,4.4895,8.8543,,,,,,,
263654525408243,陀螺仪,,,,,,,,0.0291,0.0423,-0.0295
263654532707931,加速度计,0.7190,4.4895,8.7419,,,,,,,
263654542279233,加速度计,0.6377,4.4752,8.5481,,,,,,,
263654544550900,陀螺仪,,,,,,,,0.0416,0.0484,-0.0200
263654551850587,加速度计,0.5659,4.4776,8.4619,,,,,,,
263654561421889,加速度计,0.6090,4.5063,8.4045,,,,,,,
263654563693556,陀螺仪,,,,,,,,0.0080,0.0582,0.0066
263654570993243,加速度计,0.7143,4.5757,8.4547,,,,,,,
263654580564598,加速度计,0.7860,4.6164,8.5385,,,,,,,
263654590135900,加速度计,0.8195,4.6355,8.5935,,,,,,,
263654582836212,陀螺仪,,,,,,,,-0.0204,0.0609,0.0108
263654599707254,加速度计,0.7860,4.6307,8.5289,,,,,,,
263654601978868,陀螺仪,,,,,,,,-0.0253,0.0600,-0.0008
263654609278556,加速度计,0.6999,4.6211,8.4787,,,,,,,
263654618849910,加速度计,0.7789,4.6475,8.4763,,,,,,,
263654621121577,陀螺仪,,,,,,,,-0.0323,0.0347,-0.0035
263654628421264,加速度计,0.8267,4.6642,8.5983,,,,,,,
263654637992514,加速度计,0.7932,4.6379,8.6533,,,,,,,
263654640264233,陀螺仪,,,,,,,,-0.0286,0.0249,-0.0157
263654647563920,加速度计,0.7238,4.5996,8.6653,,,,,,,
263654657135275,加速度计,0.6999,4.5685,8.6701,,,,,,,
263654659406889,陀螺仪,,,,,,,,-0.0152,0.0060,-0.0121
263654666706577,加速度计,0.6927,4.5565,8.6940,,,,,,,
263654676277931,加速度计,0.6999,4.5661,8.7347,,,,,,,
263654678549545,陀螺仪,,,,,,,,-0.0066,-0.0063,-0.0035
263654685849233,加速度计,0.8100,4.6068,8.6940,,,,,,,
263654695420587,加速度计,0.8315,4.6666,8.7275,,,,,,,
263654704991941,加速度计,0.7597,4.6116,8.7491,,,,,,,
263654697692254,陀螺仪,,,,,,,,-0.0167,0.0066,-0.0099
263654714563243,加速度计,0.7119,4.5757,8.8113,,,,,,,
263654724134598,加速度计,0.6999,4.5757,8.9237,,,,,,,
263654716834910,陀螺仪,,,,,,,,-0.0347,0.0441,-0.0096
263654733705952,加速度计,0.6879,4.5709,8.8567,,,,,,,
263654735977566,陀螺仪,,,,,,,,-0.0152,0.0570,-0.0017
263654743277254,加速度计,0.6903,4.5637,8.7706,,,,,,,
263654752848608,加速度计,0.6999,4.5781,8.7275,,,,,,,
263654755120275,陀螺仪,,,,,,,,0.0108,0.0139,0.0014
263654762419962,加速度计,0.7597,4.6068,8.7371,,,,,,,
263654771991264,加速度计,0.8195,4.6187,8.7275,,,,,,,
263654774262931,陀螺仪,,,,,,,,0.0215,-0.0053,-0.0044
263654781562618,加速度计,0.7980,4.6164,8.6342,,,,,,,
263654791133973,加速度计,0.7214,4.6020,8.5074,,,,,,,
263654793405639,陀螺仪,,,,,,,,-0.0103,0.0322,-0.0096
263654800705327,加速度计,0.6592,4.6187,8.5505,,,,,,,
263654810276629,加速度计,0.5898,4.5541,8.7108,,,,,,,
263654812548295,陀螺仪,,,,,,,,-0.0271,0.0392,-0.0057
263654819847983,加速度计,0.5157,4.5015,8.7227,,,,,,,
263654829419337,加速度计,0.4917,4.4967,8.7060,,,,,,,
263654831690952,陀螺仪,,,,,,,,0.0059,0.0032,0.0115
263654838990639,加速度计,0.5539,4.5182,8.6677,,,,,,,
263654848561941,加速度计,0.6808,4.5781,8.6581,,,,,,,
263654850833660,陀螺仪,,,,,,,,0.0291,-0.0322,0.0209
263654858133348,加速度计,0.7980,4.6116,8.6510,,,,,,,
263654867704702,加速度计,0.8411,4.6451,8.6510,,,,,,,
263654869976316,陀螺仪,,,,,,,,0.0248,-0.0166,0.0111
263654877276004,加速度计,0.8219,4.6283,8.5768,,,,,,,
263654886847358,加速度计,0.8171,4.6307,8.6055,,,,,,,
263654889119025,陀螺仪,,,,,,,,0.0108,-0.0053,0.0020
263654896418712,加速度计,0.8267,4.6379,8.5792,,,,,,,
263654905990014,加速度计,0.8052,4.6427,8.5050,,,,,,,
263654908261681,陀螺仪,,,,,,,,0.0007,-0.0124,-0.0099
